run_id,model,split,n_samples,loss,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,brier_score,threshold,training_time_seconds,inference_time_seconds
seed42_20260916T151505Z,cnn_spatial_head,train,2825,0.0027150274254381657,0.9996460176991151,0.9995678478824546,0.9994008388256441,1.0,0.9991356957649092,0.9997003296373989,0.9999963728239534,0.999997481003161,0.00036877316770757697,0.8303191217824987,292.9104830999968,5.900233500000468
seed42_20260916T151505Z,cnn_spatial_head,validation,606,0.20423361659049988,0.9735973597359736,0.9708393404216976,0.9697802197802198,0.9860335195530726,0.9556451612903226,0.9778393351800554,0.9932814471075869,0.9941116758258621,0.028669042977122413,0.8303191217824987,292.9104830999968,1.2617347000013979
seed42_20260916T151505Z,cnn_spatial_head,test,606,0.13673166930675507,0.9686468646864687,0.969137052411326,0.9801136363636364,0.9663865546218487,0.9718875502008032,0.9732016925246827,0.9970301373561473,0.9978311502702499,0.024078219959879174,0.8303191217824987,292.9104830999968,3.0828934000019217
