channel,train_mean_real,train_mean_fake,effect_size_fake_minus_real,absolute_effect_size,overall_train_variance,rank_by_absolute_effect
223,0.04343394,0.2005906,0.8715849249067316,0.8715849249067316,0.037425857,42
280,0.43371487,0.14889644,-0.8638403381621278,0.8638403381621278,0.12424333,43
542,-0.130575,0.13503505,0.8588547264595637,0.8588547264595637,0.111810334,44
157,0.6826628,0.04394711,-0.8546430526613761,0.8546430526613761,0.6361403,45
1023,-0.081265144,0.1773725,0.8528933117925376,0.8528933117925376,0.104325265,46
1158,0.03718302,0.23892024,0.8488278038668893,0.8488278038668893,0.0659935,47
778,0.63661677,-0.05864743,-0.8473563308573893,0.8473563308573893,0.76901835,48
298,-0.2249155,0.13103949,0.8460140051934444,0.8460140051934444,0.2034853,49
372,-0.049941964,0.5543938,0.8395020941238404,0.8395020941238404,0.6040864,50
454,-0.011073906,0.26870412,0.8364409611387319,0.8364409611387319,0.1270093,51
269,0.103711076,-0.10419914,-0.8362209495868893,0.8362209495868893,0.07208781,52
60,-0.8672562,-0.17787878,0.8349644282070071,0.8349644282070071,0.7653968,53
370,0.5824024,0.16725983,-0.8268961242502579,0.8268961242502579,0.28492287,54
1079,-0.11104836,0.3122162,0.8258770248666026,0.8258770248666026,0.29268023,55
1113,-0.17639624,0.14585191,0.8248424147199493,0.8248424147199493,0.17139155,56
1047,-0.11786207,0.22650309,0.8234699178088404,0.8234699178088404,0.19676909,57
832,0.025627568,0.24906634,0.816655942729157,0.816655942729157,0.088091336,58
162,0.6452413,0.02943338,-0.8141162090050302,0.8141162090050302,0.6406934,59
731,-0.17082092,0.08573051,0.8114507401967226,0.8114507401967226,0.11163789,60
425,0.439148,0.1072643,-0.8094056660053127,0.8094056660053127,0.1919997,61
293,-0.27876532,0.21810892,0.8076064555159398,0.8076064555159398,0.43428928,62
1213,-0.6126687,0.50634265,0.8041996351525879,0.8041996351525879,2.1190226,63
861,-0.115052216,0.14931178,0.8011889984607606,0.8011889984607606,0.12129155,64
537,-1.1052737,-0.5126752,0.7980854416832874,0.7980854416832874,0.63688135,65
1039,0.2232467,0.062108323,-0.7919078304955105,0.7919078304955105,0.046311997,66
734,-0.86609656,-0.3483345,0.7769236030825605,0.7769236030825605,0.48196113,67
207,0.67300713,0.29177302,-0.7744451638461576,0.7744451638461576,0.26697034,68
41,0.46079242,0.08454413,-0.7715986398073248,0.7715986398073248,0.263683,69
1040,-0.10709121,0.18661429,0.7690997345732886,0.7690997345732886,0.16189542,70
1029,-0.30503315,0.3104667,0.7682781911799237,0.7682781911799237,0.7356422,71
976,0.9926056,-0.42033076,-0.767030308663206,0.767030308663206,3.79012,72
733,-0.051266626,0.16325232,0.7648373556082838,0.7648373556082838,0.08847401,73
1128,-0.16015413,0.116465345,0.7615994915989897,0.7615994915989897,0.14491595,74
526,5.789574,0.29978323,-0.7594434255822843,0.7594434255822843,55.356503,75
534,-0.12154362,0.15051764,0.7580820588448296,0.7580820588448296,0.14500546,76
1034,-0.27562594,0.12322765,0.7569370466600125,0.7569370466600125,0.3053107,77
442,0.006202238,0.2477141,0.7521710002876645,0.7521710002876645,0.11699321,78
371,0.42067897,0.006550071,-0.7513997733148243,0.7513997733148243,0.33894682,79
1175,0.6195301,0.17854531,-0.7501245738564876,0.7501245738564876,0.38091767,80
988,0.10904288,0.3282037,0.7496558399197164,0.7496558399197164,0.09775995,81
485,-0.032666218,0.21165226,0.7490179389688971,0.7490179389688971,0.11701075,82
1269,0.19108118,-0.24115857,-0.7489658584638448,0.7489658584638448,0.36700663,83
1263,-0.28849077,-0.023865864,0.748285156041807,0.748285156041807,0.13789232,84
1067,-0.1551879,0.17032926,0.7480109153232877,0.7480109153232877,0.20623986,85
418,-0.19658923,-0.8776281,-0.7414419335563717,0.7414419335563717,0.96852314,86
173,0.089860335,-0.78389263,-0.7397141262417672,0.7397141262417672,1.5399299,87
983,-0.029977633,0.16449478,0.7395524189480106,0.7395524189480106,0.07731172,88
213,0.4026725,0.09223569,-0.7394372137341891,0.7394372137341891,0.19008297,89
97,-0.27287516,0.13544138,0.7390697648167891,0.7390697648167891,0.32919034,90
44,-0.0006250958,0.2865178,0.7340124233972865,0.7340124233972865,0.1676295,91
557,0.0026076494,0.27579904,0.7332027054703658,0.7332027054703658,0.14818093,92
510,-0.2617863,0.21874769,0.7300122761178225,0.7300122761178225,0.48140007,93
556,-0.18444201,0.23570164,0.7270141809084708,0.7270141809084708,0.3662048,94
1261,-0.6532715,0.14790797,0.7224579126719686,0.7224579126719686,1.3517197,95
1090,0.20492864,0.04446341,-0.7210948687614894,0.7210948687614894,0.054374713,96
191,0.21756688,0.48010352,0.7193659292363921,0.7193659292363921,0.14573888,97
346,-1.6220396,-1.1330888,0.7123024204657966,0.7123024204657966,0.53432053,98
219,0.4635209,0.24275666,-0.708621386652886,0.708621386652886,0.105806485,99
1162,0.035847306,0.22174029,0.7075539348541674,0.7075539348541674,0.076133646,100
614,-1.2201053,-0.28517732,0.7060932094650507,0.7060932094650507,1.9599378,101
18,0.27742797,0.10935729,-0.7054111245055272,0.7054111245055272,0.061868053,102
300,0.16874617,-0.03646264,-0.7041242735583569,0.7041242735583569,0.09588311,103
673,-0.22172791,-1.3487799,-0.7037932606109597,0.7037932606109597,2.8162212,104
448,-1.4136899,-0.6894975,0.7023142763605766,0.7023142763605766,1.2095352,105
152,0.13026935,0.30364868,0.7009640199714617,0.7009640199714617,0.06688535,106
635,-0.45741034,-0.027347775,0.6989995987569808,0.6989995987569808,0.4143516,107
530,-0.23080671,0.11729325,0.6969874108801727,0.6969874108801727,0.28076327,108
351,0.28757343,0.035025146,-0.6959665791325415,0.6959665791325415,0.14642563,109
398,0.27692005,0.14491805,-0.6899310044128378,0.6899310044128378,0.040497184,110
282,-2.705191,-2.3097851,0.6891510263103743,0.6891510263103743,0.36475742,111
470,-0.34051278,-0.8620507,-0.6885908456233969,0.6885908456233969,0.63089246,112
937,0.24845748,-0.5323807,-0.687145946591769,0.687145946591769,1.3791419,113
366,-0.35315806,-0.7853339,-0.6857833296702315,0.6857833296702315,0.42781124,114
202,-0.4509348,-0.055713736,0.6849193418175958,0.6849193418175958,0.36603355,115
880,0.059459247,0.35291326,0.6841392977181131,0.6841392977181131,0.19372496,116
341,0.051839516,0.21822782,0.684105214658582,0.684105214658582,0.063180014,117
456,0.43035316,0.11904503,-0.6838182855608619,0.6838182855608619,0.22344773,118
531,0.20643312,1.350214,0.67982386481824,0.67982386481824,3.234723,119
69,-0.033884846,0.107594214,0.6797616866447992,0.6797616866447992,0.04811612,120
294,-0.50640833,-1.0665494,-0.6779435289151474,0.6779435289151474,0.74147415,121
730,-2.0632699,-0.77947515,0.6769162557048779,0.6769162557048779,4.272879,122
1112,-1.128179,-0.6552127,0.6767369670750273,0.6767369670750273,0.5485176,123
327,0.10561785,0.29412535,0.67646081232901,0.67646081232901,0.08486472,124
718,0.4609568,0.18729265,-0.6718621250217066,0.6718621250217066,0.17840232,125
1236,-0.4313126,-2.0578754,-0.6693057620628058,0.6693057620628058,6.7284417,126
488,-0.47659504,0.01245215,0.6691973756140733,0.6691973756140733,0.57682407,127
714,0.42478874,0.16084749,-0.668078070072812,0.668078070072812,0.16793393,128
364,-1.1095126,-0.60711575,0.6674097923863729,0.6674097923863729,0.6142672,129
905,-4.181701,-3.595343,0.6614153228119908,0.6614153228119908,0.8787491,130
1217,-0.35597232,0.1999311,0.6600831371047575,0.6600831371047575,0.7737032,131
984,-0.10459758,0.17620374,0.6598023772705733,0.6598023772705733,0.19520713,132
1244,-0.021153223,0.16821238,0.6597769000805397,0.6597769000805397,0.0913315,133
700,0.47700727,-0.12932573,-0.6551067914857812,0.6551067914857812,0.93956894,134
140,0.023805067,0.18813233,0.651127144146156,0.651127144146156,0.069036126,135
1148,0.44910976,0.07866135,-0.6497716796029425,0.6497716796029425,0.34076884,136
484,0.093326166,0.3375042,0.649557366673788,0.649557366673788,0.15050192,137
1277,0.0018160924,0.1648331,0.6487613169159782,0.6487613169159782,0.06961845,138
1199,-0.6225571,-0.3618253,0.6472966212231442,0.6472966212231442,0.16944821,139
590,-0.24129811,0.1213647,0.6464009947461279,0.6464009947461279,0.34021717,140
358,0.35384983,0.19207901,-0.6440674037063241,0.6440674037063241,0.0688151,141
195,-0.32145613,0.8100056,0.6433007082558697,0.6433007082558697,3.469678,142
114,-0.11711381,0.15558839,0.6416173374347521,0.6416173374347521,0.19719008,143
283,0.09969576,0.3867278,0.6399890558026078,0.6399890558026078,0.2062633,144
249,0.50775194,0.16118272,-0.6398067606554898,0.6398067606554898,0.30432504,145
773,-0.12739956,-0.7486064,-0.6384488627931874,0.6384488627931874,0.99395657,146
908,-0.7868264,-0.16287118,0.6383624296751993,0.6383624296751993,1.0574785,147
828,-0.66602045,-0.20983645,0.6382379656254286,0.6382379656254286,0.56038207,148
620,-0.99236107,-0.42175746,0.6365656399900644,0.6365656399900644,0.8812895,149
316,0.39246258,-0.21378416,-0.6348032887918081,0.6348032887918081,0.96542233,150
459,-0.15149826,0.13836971,0.6323138188729004,0.6323138188729004,0.22054738,151
612,0.3561578,0.06400891,-0.6317374160835999,0.6317374160835999,0.23682836,152
1118,-0.5132579,0.07917657,0.6294196425422863,0.6294196425422863,0.943432,153
1031,0.27379048,0.10474367,-0.629264919865466,0.629264919865466,0.0746769,154
1161,0.12926354,0.32599518,0.6287400108542783,0.6287400108542783,0.10537393,155
393,-0.1300234,0.56809074,0.6269701321917458,0.6269701321917458,1.371513,156
794,0.8510281,-1.1775447,-0.626791068466535,0.626791068466535,13.006362,157
1074,0.05103053,0.25626072,0.6264345110274805,0.6264345110274805,0.11638455,158
89,-0.005876333,0.33083978,0.6261236789854955,0.6261236789854955,0.30063733,159
747,0.5727445,0.32108513,-0.6231295649845531,0.6231295649845531,0.17539145,160
119,-0.66306186,-0.19688442,0.6217970793876546,0.6217970793876546,0.5585216,161
891,-0.022676291,0.5034969,0.6215604588162018,0.6215604588162018,0.77256584,162
568,-0.16246715,0.34902778,0.6175346366726542,0.6175346366726542,0.74062425,163
599,-0.27034336,-0.008058201,0.6161191915574615,0.6161191915574615,0.19866487,164
959,0.79347944,0.13170132,-0.6144278197844659,0.6144278197844659,1.2964567,165
301,-0.008653658,0.43515974,0.613005592446859,0.613005592446859,0.55349475,166
431,-0.90614134,-0.49764997,0.6125166640204619,0.6125166640204619,0.46960008,167
296,0.20630877,0.026109293,-0.6091074189766631,0.6091074189766631,0.09259074,168
423,-0.021168565,0.1530465,0.607693441165661,0.607693441165661,0.088945754,169
600,0.06064617,0.2731097,0.6065075356197894,0.6065075356197894,0.12738453,170
232,0.2544973,0.08248778,-0.6062292612967198,0.6062292612967198,0.086408705,171
870,0.08880854,0.2642357,0.6054748920070153,0.6054748920070153,0.091623835,172
49,0.047264345,0.2608811,0.6028441528537827,0.6028441528537827,0.13258158,173
445,0.42024663,-0.1491974,-0.6011657159206503,0.6011657159206503,0.9544124,174
1200,-0.26607215,-0.69739187,-0.6003167978516338,0.6003167978516338,0.5471372,175
776,-0.2737982,-0.64118004,-0.5995328869506501,0.5995328869506501,0.4040901,176
1051,0.053851325,0.3464233,0.5954792758421589,0.5954792758421589,0.2518007,177
674,-0.084233955,-0.49496266,-0.5935943394167128,0.5935943394167128,0.5054887,178
436,-1.8636471,-1.0174412,0.5932226483346631,0.5932226483346631,2.1736815,179
694,-0.16747741,0.058199428,0.5913665225389806,0.5913665225389806,0.15318152,180
541,-0.11856214,0.120175116,0.5911546652825952,0.5911546652825952,0.17228934,181
407,-0.20476699,0.12417821,0.5900515915399238,0.5900515915399238,0.33735204,182
309,-1.2325987,-0.57203084,0.5882258306115178,0.5882258306115178,1.347602,183
1111,-0.12723167,0.1095667,0.5873434894690432,0.5873434894690432,0.17126523,184
675,-0.5497796,-1.8507136,-0.5821866410428341,0.5821866410428341,5.402333,185
560,-0.1086896,0.12288508,0.5800915503842714,0.5800915503842714,0.17107497,186
1242,0.31801248,0.1476172,-0.5789255459617146,0.5789255459617146,0.08695935,187
953,-0.9787436,-0.38877752,0.5774974870024989,0.5774974870024989,1.1273657,188
625,-0.07138751,0.14000978,0.5745744515088136,0.5745744515088136,0.14067169,189
1255,-0.4416762,0.044318374,0.5740364465378487,0.5740364465378487,0.8103984,190
518,-0.22836109,0.11415827,0.5739562255203211,0.5739562255203211,0.38366422,191
334,0.14285162,0.28957075,0.5713638209850391,0.5713638209850391,0.06963903,192
629,-0.22451028,0.12655014,0.5709169776608825,0.5709169776608825,0.40203226,193
883,-0.3812817,0.17013013,0.5686790297936631,0.5686790297936631,1.0165788,194
853,0.13750564,0.27997226,0.568300986274943,0.568300986274943,0.06700532,195
1123,0.6012946,0.33139402,-0.5681796549601021,0.5681796549601021,0.23851517,196
496,-0.07726004,0.109782435,0.5680751702114017,0.5680751702114017,0.11585902,197
827,0.06625865,0.22476727,0.5677145250837089,0.5677145250837089,0.08308762,198
1062,-0.10044453,0.17359987,0.5654687093453326,0.5654687093453326,0.24753164,199
311,-0.063355915,0.11488671,0.5638078782716592,0.5638078782716592,0.1047732,200
787,-1.376511,-0.95492446,0.563683967942784,0.563683967942784,0.5887422,201
74,-0.06606252,0.16688953,0.5628569285057601,0.5628569285057601,0.1796105,202
317,0.20138103,0.06101124,-0.5601946896881741,0.5601946896881741,0.06651726,203
690,-0.79594654,-1.1841059,-0.5586121669212042,0.5586121669212042,0.49671006,204
397,0.38751546,0.24398488,-0.5585322571555502,0.5585322571555502,0.06973585,205
1073,-0.06997467,0.21421777,0.5585087207214948,0.5585087207214948,0.26953027,206
630,0.16152942,0.3248572,0.5580007209017234,0.5580007209017234,0.09132123,207
985,-0.16146797,0.040263563,0.5578430611239564,0.5578430611239564,0.13879888,208
936,-0.017265933,0.17780925,0.55656906609343,0.55656906609343,0.12903546,209
715,0.21198313,-0.22968644,-0.555687053460697,0.555687053460697,0.6660276,210
500,0.4617609,0.23864603,-0.555487369821194,0.555487369821194,0.17608209,211
529,0.03874857,0.23373759,0.554108757406188,0.554108757406188,0.12746891,212
934,0.07064164,0.22071506,0.553658128961655,0.553658128961655,0.07790739,213
187,-1.3521343,-1.0397651,0.5534214998170923,0.5534214998170923,0.34571677,214
1168,0.40994528,0.22193316,-0.5529581531378054,0.5529581531378054,0.120951824,215
1183,-0.14591308,0.14325605,0.5510614262687338,0.5510614262687338,0.28352985,216
729,-0.35987535,0.08642557,0.5494840653662757,0.5494840653662757,0.6731696,217
399,-0.56813055,-0.22851086,0.5494193511583867,0.5494193511583867,0.39860013,218
749,0.33861423,0.17295411,-0.5492497838998884,0.5492497838998884,0.0934404,219
555,0.09660468,0.27452388,0.5479061840802398,0.5479061840802398,0.11331595,220
264,0.033587158,0.40136427,0.5472750982195147,0.5472750982195147,0.47867042,221
1165,-0.019789137,0.15951988,0.5457613905245938,0.5457613905245938,0.11115486,222
288,0.4252375,0.2321864,-0.5453143137826544,0.5453143137826544,0.13119702,223
237,0.68822443,0.33561692,-0.5451213877438712,0.5451213877438712,0.4434272,224
709,0.038635667,0.21167327,0.5432469876688764,0.5432469876688764,0.11003273,225
151,-0.090774275,0.15254836,0.5427299795302591,0.5427299795302591,0.21359818,226
651,-0.103512354,0.030615706,0.5423505975750982,0.5423505975750982,0.06381441,227
784,0.4509026,0.11479656,-0.5421312756936802,0.5421312756936802,0.4012792,228
791,0.31339845,0.15199105,-0.5407623536902332,0.5407623536902332,0.09238547,229
1096,-0.107187845,0.079810895,0.5397190264930438,0.5397190264930438,0.12587428,230
478,0.3176118,0.15861797,-0.5382535242182995,0.5382535242182995,0.08991767,231
79,0.27268684,-0.18843547,-0.5371134361532959,0.5371134361532959,0.761357,232
1009,0.022354648,0.17600267,0.5328611202272173,0.5328611202272173,0.08477452,233
146,-0.115675956,-0.6940776,-0.5320322837196274,0.5320322837196274,1.2378526,234
66,-0.3677539,-0.8419458,-0.5307481171873468,0.5307481171873468,0.8626989,235
896,-0.5854438,-0.27335024,0.5283105437321921,0.5283105437321921,0.36293453,236
1196,-1.1897944,-0.8523142,0.5274553843861197,0.5274553843861197,0.43841282,237
1033,0.0548748,0.19133006,0.5257272496396029,0.5257272496396029,0.07195095,238
101,-1.2796965,-0.7536164,0.5255872301304965,0.5255872301304965,1.0293133,239
867,-0.05832291,0.06012649,0.5247226459357444,0.5247226459357444,0.053435862,240
736,0.49000093,0.015537145,-0.5246339066453004,0.5246339066453004,0.8324486,241
226,0.4714589,0.2354043,-0.5211959744411152,0.5211959744411152,0.21041436,242
878,0.059217725,0.20466082,0.5204342680493603,0.5204342680493603,0.08172663,243
33,0.3018253,0.16175334,-0.5200275606712313,0.5200275606712313,0.07479688,244
923,0.113811605,0.22527193,0.5195404776193692,0.5195404776193692,0.048458856,245
86,0.26429036,0.11378096,-0.5154889301240233,0.5154889301240233,0.09126542,246
350,-0.5960199,-0.9490623,-0.5154735400122283,0.5154735400122283,0.48618388,247
1222,-1.0858054,-0.7312154,0.5153604171007277,0.5153604171007277,0.50711,248
1163,0.4450598,0.26918083,-0.5137380685718628,0.5137380685718628,0.12137865,249
1245,0.24045105,-0.10000502,-0.5113663458110062,0.5113663458110062,0.47372955,250
104,-0.89633244,-0.60949737,0.5112477041295207,0.5112477041295207,0.33212125,251
1265,0.14869553,0.283176,0.5110529967863601,0.5110529967863601,0.071631774,252
221,0.30971307,0.18099508,-0.509437020450495,0.509437020450495,0.066571444,253
409,-0.96184695,-0.5758168,0.5057012889390817,0.5057012889390817,0.6313205,254
1164,-0.6023775,-0.2116353,0.505127617094516,0.505127617094516,0.6233948,255
303,-0.6559916,-0.030453328,0.5033860083730372,0.5033860083730372,1.6255109,256
703,-0.5667966,-0.8940853,-0.5017842241652805,0.5017842241652805,0.45647836,257
3,-0.026842708,0.113630675,0.5016571790692919,0.5016571790692919,0.08077623,258
670,0.088992774,0.22069383,0.5015012341449764,0.5015012341449764,0.07155502,259
1046,-0.50070876,-0.79257953,-0.5008212496834064,0.5008212496834064,0.3603303,260
1166,0.061218597,0.21422265,0.4992778294226227,0.4992778294226227,0.09467343,261
659,0.21982437,0.05821609,-0.49769891953307477,0.49769891953307477,0.10848216,262
435,0.290071,0.15566425,-0.4949762604709005,0.4949762604709005,0.073364094,263
800,0.35971227,0.21943079,-0.49429934723870855,0.49429934723870855,0.08412411,264
992,-0.03684093,0.15597688,0.4926439295324682,0.4926439295324682,0.1528798,265
708,-0.8591331,-0.23987612,0.4921039815002531,0.4921039815002531,1.6976299,266
930,0.04902021,0.24027511,0.49201774944549387,0.49201774944549387,0.16002251,267
1015,-2.3017747,-1.5391896,0.4918586909594305,0.4918586909594305,2.5040367,268
1104,0.027946789,-0.4849454,-0.4918364647237361,0.4918364647237361,1.1037819,269
1006,-0.67782956,-0.41569597,0.4915995607186378,0.4915995607186378,0.29777434,270
107,-0.076640345,0.058441557,0.48982742750385855,0.48982742750385855,0.07748903,271
563,0.5692894,0.19448039,-0.4890343813298813,0.4890343813298813,0.59038,272
1082,0.36748216,0.21397145,-0.488424256460857,0.488424256460857,0.10419609,273
257,-0.37522337,-0.6901368,-0.4880582752873101,0.4880582752873101,0.42466187,274
25,-1.1995249,-1.6111184,-0.48617686246982195,0.48617686246982195,0.7331078,275
17,0.31697026,0.1669557,-0.48528232497548324,0.48528232497548324,0.09770528,276
910,-0.05064448,0.11585166,0.4850712040289999,0.4850712040289999,0.12058963,277
143,0.12453523,-0.13230504,-0.48505641928150517,0.48505641928150517,0.29374427,278
839,0.02742364,0.19557741,0.4844634614434486,0.4844634614434486,0.12736686,279
182,-0.09714671,-0.46763003,-0.4834058227664715,0.4834058227664715,0.6020977,280
20,0.05860792,0.17558327,0.4833023139294999,0.4833023139294999,0.06216814,281
1257,-0.13072,0.02790296,0.482826886586376,0.482826886586376,0.112125665,282
1138,-0.34776044,-0.04124493,0.48083902425839264,0.48083902425839264,0.42998463,283
412,0.40014088,0.21071215,-0.4804045116887799,0.4804045116887799,0.1592393,284
846,0.05859661,0.2029098,0.4771195996375062,0.4771195996375062,0.09222157,285
877,-0.5718106,-0.31410173,0.4765528071701979,0.4765528071701979,0.2953812,286
756,-0.09426122,0.08462068,0.47504231372203565,0.47504231372203565,0.14363758,287
1024,-0.040995713,-0.4258162,-0.47457856893656764,0.47457856893656764,0.67360145,288
604,0.09840126,-0.27328905,-0.4733500426012944,0.4733500426012944,0.6435717,289
578,-0.046198096,0.16432725,0.470391350343116,0.470391350343116,0.20947242,290
645,-0.61092806,-0.07177049,0.46963414227807976,0.46963414227807976,1.4656881,291
106,0.0016232689,0.12187038,0.4654404368572272,0.4654404368572272,0.06775623,292
375,0.110370435,0.25440794,0.4649529209826922,0.4649529209826922,0.09405822,293
517,0.112684995,0.27132857,0.4635089885063239,0.4635089885063239,0.12136269,294
275,0.04224677,0.25908834,0.46219872959670266,0.46219872959670266,0.23014066,295
546,0.18918052,0.0097010415,-0.46129925096428603,0.46129925096428603,0.15886362,296
163,-0.08309452,0.11445354,0.4598992880493918,0.4598992880493918,0.19178037,297
660,0.7074904,0.11787777,-0.4592734339011089,0.4592734339011089,1.6270285,298
134,-0.123892635,0.15815616,0.45872117757964237,0.45872117757964237,0.3976916,299
977,-0.57875395,-0.22055756,0.4571287141247803,0.4571287141247803,0.6344535,300
917,0.045759864,0.16136114,0.4552451037029915,0.4552451037029915,0.06642223,301
833,-0.96157897,-0.6701907,0.45106366478967186,0.45106366478967186,0.4328704,302
1197,-0.12890442,-0.410389,-0.4509864325296753,0.4509864325296753,0.4095866,303
577,0.21037625,0.47390768,0.4505760216536845,0.4505760216536845,0.35269326,304
970,-0.5186867,-0.06584951,0.4495185912719143,0.4495185912719143,1.0601268,305
835,-1.119927,-1.6405351,-0.44887554348576925,0.44887554348576925,1.3992589,306
1201,0.11981561,0.3265728,0.44886004122761514,0.44886004122761514,0.21388869,307
825,-0.08599559,-0.4412232,-0.44878074642106947,0.44878074642106947,0.627028,308
982,-0.79611045,-1.3460726,-0.4475461984416669,0.4475461984416669,1.5056903,309
88,0.9251016,1.7828155,0.446816554188077,0.446816554188077,3.8326206,310
830,-0.29957137,0.01989365,0.4464533111742158,0.4464533111742158,0.52308977,311
525,-1.2810016,-1.0116811,0.44617839991535096,0.44617839991535096,0.3717284,312
545,0.35478032,0.2151086,-0.44578427263459597,0.44578427263459597,0.10222822,313
1258,-0.19694868,-0.4107621,-0.44433918127860494,0.44433918127860494,0.22950757,314
1249,0.3488511,0.1385197,-0.4440677128616889,0.4440677128616889,0.23050222,315
1126,-0.50410455,-0.23320569,0.44397602725156327,0.44397602725156327,0.39538288,316
1209,-0.7151806,-0.33289933,0.44388138417185274,0.44388138417185274,0.78530204,317
335,0.40616798,0.21506114,-0.4437746458550601,0.4437746458550601,0.18561162,318
1017,-0.5349159,-0.8485141,-0.44356187822571386,0.44356187822571386,0.49899617,319
582,-0.04908996,0.06422863,0.4434960370462368,0.4434960370462368,0.06729873,320
363,-0.55520064,-0.9809307,-0.4427622189282365,0.4427622189282365,0.91951984,321
410,-1.4641715,-1.2507846,0.44210360665399734,0.44210360665399734,0.23915039,322
713,-0.123362035,0.060088344,0.4419864812548889,0.4419864812548889,0.17996147,323
852,-2.333937,-1.7296599,0.4395883045208869,0.4395883045208869,1.8865948,324
871,-1.0771847,-0.8315571,0.43850719968152,0.43850719968152,0.3185839,325
966,0.12518913,0.24033707,0.43807221309297933,0.43807221309297933,0.070608094,326
1089,-0.26137894,-0.90435725,-0.43712886378168014,0.43712886378168014,2.4150884,327
565,0.047322456,0.17624739,0.4370121284614757,0.4370121284614757,0.08898645,328
279,-0.112444855,0.027789539,0.436992209783196,0.436992209783196,0.104429826,329
627,-1.1564748,-0.958281,0.4369367707900809,0.4369367707900809,0.21179175,330
432,-0.40072867,-0.7000306,-0.43690550698368774,0.43690550698368774,0.4785722,331
662,0.3202787,0.1623659,-0.43677031345875095,0.43677031345875095,0.12918717,332
751,0.008692762,-0.2781243,-0.43520043030826844,0.43520043030826844,0.42994785,333
494,-0.40229875,-0.14789942,0.4349456849781494,0.4349456849781494,0.3491183,334
1189,-0.4746635,0.05121958,0.4339205786470508,0.4339205786470508,1.533751,335
1224,0.1440519,0.23783904,0.43368762788943827,0.43368762788943827,0.04858838,336
1247,-0.38453043,-0.1317206,0.4328332475427406,0.4328332475427406,0.34063148,337
314,1.6325127,0.8874756,-0.4324910247448115,0.4324910247448115,3.0979366,338
759,0.38944748,0.23289351,-0.431710671130112,0.431710671130112,0.13235973,339
461,-0.48921075,-0.8139527,-0.4302643754015162,0.4302643754015162,0.56763935,340
295,-0.82608134,-0.45235354,0.4279084340354212,0.4279084340354212,0.7815448,341
