run_id,model,split,n_samples,loss,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,brier_score,threshold,training_time_seconds,inference_time_seconds
seed42_20260916T133639Z,svm_rbf,train,2825,3.390495437314046e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0010153864792688907,0.5700000000000001,431.7805918000013,11.94894099999874
seed42_20260916T133639Z,svm_rbf,validation,606,0.17552020815767772,0.9801980198019802,0.9776648945755992,0.9752747252747253,0.9916201117318436,0.9637096774193549,0.9833795013850416,0.9965984862137321,0.997496207301152,0.020844851509361908,0.5700000000000001,431.7805918000013,2.4781402999997226
seed42_20260916T133639Z,svm_rbf,test,606,0.1849139809288247,0.9686468646864687,0.9721744119334481,0.9941520467836257,0.9523809523809523,0.9919678714859438,0.9728183118741058,0.9970526363155705,0.9979315889496938,0.021510892530193185,0.5700000000000001,431.7805918000013,2.5160603000003903
