run_id,model,split,n_samples,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,brier_score,threshold,training_time_seconds,inference_time_seconds,model_size_bytes,hardware
seed42_20260917T122732Z,svm_rbf,test,606,0.9686468646864687,0.9721744119334481,0.9941520467836257,0.9523809523809523,0.9919678714859438,0.9728183118741058,0.9970526363155705,0.9979315889496938,0.02151089253019319,0.5787920647599545,431.7805918000013,2.5160603000003903,57845226.0,non registrato
seed42_20260917T122732Z,xgboost,test,606,0.9603960396039604,0.9597043636731801,0.9690140845070423,0.9635854341736695,0.9558232931726908,0.9662921348314607,0.9934190543687355,0.9953116125799465,0.030058094050518777,0.45098177,1240.0959932000003,0.005866600000445,257215.0,non registrato
seed42_20260917T122732Z,cnn_spatial_head,test,606,0.9686468646864687,0.969137052411326,0.9801136363636364,0.9663865546218487,0.9718875502008032,0.9732016925246827,0.9970301373561473,0.9978311502702499,0.020088458720640835,0.6299993429397746,277.7292255,3.209464799999978,993222.0,cuda
seed42_20260917T122732Z,ensemble_uniform,test,606,0.9636963696369637,0.9673652593567548,0.9912023460410557,0.9467787114845938,0.9879518072289156,0.9684813753581661,0.9974013701866289,0.998075680758268,0.018733074999860405,0.6659485172299985,2087.2993176000004,5.731391700000813,,combinazione di modelli
seed42_20260917T122732Z,ensemble_weighted,test,606,0.966996699669967,0.970166379804934,0.9912536443148688,0.9523809523809523,0.9879518072289156,0.9714285714285714,0.9973788712272057,0.9980793238245559,0.019598803474121716,0.6136216890279877,2087.2993176000004,5.731391700000813,,combinazione di modelli
seed42_20260917T122732Z,convnext,test,606,0.9537953795379538,0.9565320103945192,0.9795918367346939,0.9411764705882353,0.9718875502008032,0.96,0.9932840606121968,0.9947024803336308,0.029819211898850735,0.6075462700457358,2248.3390555819988,31.099153245000707,34793784.0,cpu
