loss,accuracy,balanced_accuracy,precision,recall,specificity,f1,roc_auc,pr_auc,brier_score,run_id,model,split,n_samples,threshold,training_time_seconds,inference_time_seconds
0.0047237807884812355,0.9982300884955753,0.9985011990407674,1.0,0.9970023980815348,1.0,0.9984989492644851,0.9999974091599667,0.9999982082475085,0.0010302690789103508,seed42_20260916T144953Z_mean_std,mlp,train,2825,0.5,4.5675402999986545,0.059525299999222625
0.1441371887922287,0.9735973597359736,0.9726977833843936,0.9776536312849162,0.9776536312849162,0.967741935483871,0.9776536312849162,0.9913666876914758,0.9927476180211524,0.02513236738741398,seed42_20260916T144953Z_mean_std,mlp,validation,606,0.5,4.5675402999986545,0.012321799997152993
0.14309950172901154,0.966996699669967,0.9695589079005096,0.9884057971014493,0.9551820728291317,0.9839357429718876,0.9715099715099715,0.9958995646451351,0.9971737560468624,0.03018883801996708,seed42_20260916T144953Z_mean_std,mlp,test,606,0.5,4.5675402999986545,0.014362899997649947
